Is Senior Citizen,Has Partner,Has Dependents,Tenure (Months),Has Phone Service,Has Online Security,Has Online Backup,Has Device Protection,Has Tech Support,Has Streaming TV,Has Streaming Movies,Uses Paperless Billing,Monthly Charges,Total Charges,No Phone Service,Has Multiple Lines,Fiber Internet,No Internet Service,One-Year Contract,Two-Year Contract,Pays by Credit Card (Auto),Pays by Electronic Check,Pays by Mailed Check,Predicted Churn Probability,Risk Segment
1,0,0,59,0,0,0,0,0,0,0,0,94.05,5483.9,0,1,1,0,1,0,0,1,0,0.12849831419595223,Low Risk
1,0,0,13,0,0,0,0,0,0,0,0,95.25,1233.65,0,1,1,0,0,0,0,1,0,0.8031304391062153,High Risk
1,0,0,7,0,0,0,0,0,0,0,0,74.4,527.9,0,1,1,0,0,0,0,0,1,0.7650207431341849,High Risk
0,0,0,62,0,0,0,0,0,0,0,0,81.0,4985.9,0,0,0,0,0,1,0,0,1,0.002728948191771074,Low Risk
0,0,0,21,0,0,0,0,0,0,0,0,60.25,1258.35,0,0,0,0,1,0,0,1,0,0.060827977740885365,Low Risk
0,0,0,2,0,0,0,0,0,0,0,0,60.85,111.4,0,0,0,0,0,0,0,1,0,0.24972873509715257,Low Risk
0,0,0,1,0,0,0,0,0,0,0,0,43.95,43.95,0,0,0,0,0,0,1,0,0,0.5488551811296707,Medium Risk
0,0,0,4,0,0,0,0,0,0,0,0,86.05,308.1,0,0,1,0,0,0,0,1,0,0.6180723649209291,High Risk
0,0,0,19,0,0,0,0,0,0,0,0,20.25,383.65,0,0,0,1,1,0,1,0,0,0.022589296326011865,Low Risk
0,0,0,30,0,0,0,0,0,0,0,0,85.15,2555.9,0,0,1,0,0,0,0,1,0,0.506683468056271,Medium Risk
0,0,0,67,0,0,0,0,0,0,0,0,19.4,1284.2,0,0,0,1,0,1,1,0,0,0.007052023040501208,Low Risk
1,0,0,72,0,0,0,0,0,0,0,0,102.65,7550.3,0,1,1,0,0,1,1,0,0,0.08677604091694664,Low Risk
0,0,0,53,0,0,0,0,0,0,0,0,19.9,1110.05,0,0,0,1,0,1,1,0,0,0.01411077088829464,Low Risk
0,0,0,5,0,0,0,0,0,0,0,0,19.55,99.6,0,0,0,1,1,0,0,1,0,0.016218723456929388,Low Risk
1,0,0,71,0,0,0,0,0,0,0,0,95.5,6707.15,0,0,1,0,0,1,1,0,0,0.008761313403881478,Low Risk
0,0,0,50,0,0,0,0,0,0,0,0,84.15,4164.4,0,1,0,0,1,0,1,0,0,0.08685279777554585,Low Risk
0,0,0,56,0,0,0,0,0,0,0,0,103.2,5873.75,0,1,1,0,0,1,0,1,0,0.022178764737957227,Low Risk
0,0,0,2,0,0,0,0,0,0,0,0,50.2,109.25,0,0,0,0,0,0,1,0,0,0.5313990812971509,Medium Risk
1,0,0,2,0,0,0,0,0,0,0,0,88.55,179.25,0,1,1,0,0,0,0,1,0,0.9125310992212519,High Risk
0,0,0,24,0,0,0,0,0,0,0,0,54.75,1338.15,0,1,0,0,0,0,0,1,0,0.06830643417940656,Low Risk
0,0,0,46,0,0,0,0,0,0,0,0,19.95,862.4,0,0,0,1,0,1,1,0,0,0.002836383775372722,Low Risk
0,0,0,71,0,0,0,0,0,0,0,0,116.25,8564.75,0,1,1,0,0,1,0,1,0,0.019534358441145983,Low Risk
0,0,0,29,0,0,0,0,0,0,0,0,31.2,926.2,1,0,0,0,0,0,0,1,0,0.16183432567005662,Low Risk
0,0,0,69,0,0,0,0,0,0,0,0,24.45,1718.2,0,1,0,1,0,1,0,0,0,0.0005912941555441209,Low Risk
0,0,0,71,0,0,0,0,0,0,0,0,84.2,5956.85,0,1,0,0,0,1,1,0,0,0.0028916997557249073,Low Risk
1,0,0,1,0,0,0,0,0,0,0,0,91.3,91.3,0,0,1,0,0,0,0,1,0,0.8953053393824718,High Risk
1,0,0,56,0,0,0,0,0,0,0,0,85.65,4824.45,0,0,0,0,0,1,0,0,0,0.028347061996860577,Low Risk
0,0,0,56,0,0,0,0,0,0,0,0,21.2,1238.65,0,0,0,1,1,0,0,0,1,0.03637442595436155,Low Risk
0,0,0,1,0,0,0,0,0,0,0,0,79.5,79.5,0,0,1,0,0,0,0,1,0,0.9126209771056645,High Risk
0,0,0,28,0,0,0,0,0,0,0,0,25.55,672.2,0,1,0,1,1,0,0,0,1,0.041869235311872,Low Risk
0,0,0,19,0,0,0,0,0,0,0,0,20.2,382.2,0,0,0,1,0,0,0,0,1,0.03746234629435445,Low Risk
0,0,0,66,0,0,0,0,0,0,0,0,63.85,4264.6,0,1,0,0,0,0,0,1,0,0.09555812601298126,Low Risk
0,0,0,17,0,0,0,0,0,0,0,0,61.95,1070.7,0,1,0,0,1,0,0,0,1,0.14348347877371181,Low Risk
0,0,0,52,0,0,0,0,0,0,0,0,25.75,1345.85,0,1,0,1,0,1,0,0,1,0.002699377448894662,Low Risk
0,0,0,19,0,0,0,0,0,0,0,0,58.2,1045.25,0,0,0,0,1,0,0,1,0,0.15066628112125627,Low Risk
0,0,0,36,0,0,0,0,0,0,0,0,85.85,3003.55,0,0,0,0,1,0,0,0,0,0.11782996418917781,Low Risk
1,0,0,7,0,0,0,0,0,0,0,0,70.1,467.55,0,0,1,0,0,0,0,0,1,0.6251045314257812,High Risk
0,0,0,72,0,0,0,0,0,0,0,0,104.9,7537.5,0,1,1,0,1,0,1,0,0,0.026665980098426238,Low Risk
0,0,0,67,0,0,0,0,0,0,0,0,111.3,7482.1,0,1,1,0,1,0,0,1,0,0.18511292792987524,Low Risk
1,0,0,34,0,0,0,0,0,0,0,0,99.85,3343.15,0,0,1,0,1,0,0,1,0,0.18250441128852218,Low Risk
1,0,0,57,0,0,0,0,0,0,0,0,95.25,5427.05,0,1,1,0,0,0,0,0,0,0.11988930155732877,Low Risk
0,0,0,7,0,0,0,0,0,0,0,0,86.25,587.1,0,0,1,0,0,0,0,1,0,0.7141222402483399,High Risk
1,0,0,1,0,0,0,0,0,0,0,0,100.8,100.8,0,1,1,0,0,0,0,1,0,0.963656946513566,High Risk
0,0,0,8,0,0,0,0,0,0,0,0,19.55,161.15,0,0,0,1,0,0,0,0,0,0.016223556266684605,Low Risk
0,0,0,69,0,0,0,0,0,0,0,0,104.0,7028.5,0,1,1,0,0,1,0,1,0,0.20844109490079776,Low Risk
0,0,0,50,0,0,0,0,0,0,0,0,104.4,5232.9,0,1,1,0,1,0,0,0,1,0.12833762703526488,Low Risk
0,0,0,10,0,0,0,0,0,0,0,0,19.5,225.85,0,0,0,1,1,0,0,0,1,0.010323725556869152,Low Risk
0,0,0,12,0,0,0,0,0,0,0,0,25.25,274.7,0,1,0,1,0,1,1,0,0,0.009124392439413534,Low Risk
0,0,0,14,0,0,0,0,0,0,0,0,86.3,1180.95,0,0,1,0,0,0,0,1,0,0.5386231090227775,Medium Risk
0,0,0,70,0,0,0,0,0,0,0,0,49.85,3370.2,1,0,0,0,0,1,0,0,0,0.02103861637899099,Low Risk
1,0,0,64,0,0,0,0,0,0,0,0,108.95,7111.3,0,1,1,0,0,0,0,0,0,0.14546138077277593,Low Risk
0,0,0,66,0,0,0,0,0,0,0,0,89.9,5958.85,0,1,0,0,0,1,1,0,0,0.014047910402078064,Low Risk
0,0,0,71,0,0,0,0,0,0,0,0,82.0,5999.85,0,0,0,0,0,1,1,0,0,0.0014921070933953734,Low Risk
1,0,0,20,0,0,0,0,0,0,0,0,89.95,1648.45,0,0,1,0,0,0,0,1,0,0.2996048396042806,Low Risk
0,0,0,72,0,0,0,0,0,0,0,0,79.35,5753.25,0,0,0,0,0,1,0,0,0,0.0010402451440202909,Low Risk
0,0,0,71,0,0,0,0,0,0,0,0,64.05,4492.9,0,0,0,0,0,1,1,0,0,0.004548689409768348,Low Risk
0,0,0,38,0,0,0,0,0,0,0,0,101.15,3956.7,0,1,1,0,0,0,1,0,0,0.49072244031836004,Medium Risk
0,0,0,28,0,0,0,0,0,0,0,0,89.95,2625.55,0,1,1,0,0,0,0,1,0,0.5650747270279731,Medium Risk
1,0,0,17,0,0,0,0,0,0,0,0,76.45,1233.4,0,0,1,0,0,0,0,1,0,0.3290993747728268,Medium Risk
0,0,0,33,0,0,0,0,0,0,0,0,39.1,1309.0,1,0,0,0,1,0,0,1,0,0.03851321773202736,Low Risk
0,0,0,23,0,0,0,0,0,0,0,0,34.6,813.45,1,0,0,0,0,1,0,0,1,0.006051063258112794,Low Risk
0,0,0,58,0,0,0,0,0,0,0,0,19.55,1108.8,0,0,0,1,1,0,0,1,0,0.048670201286649804,Low Risk
1,0,0,70,0,0,0,0,0,0,0,0,104.45,7349.35,0,1,1,0,0,1,0,0,0,0.29702438707328827,Low Risk
0,0,0,4,0,0,0,0,0,0,0,0,70.5,294.2,0,0,1,0,0,0,0,1,0,0.5079921602507677,Medium Risk
0,0,0,45,0,0,0,0,0,0,0,0,20.35,929.2,0,0,0,1,0,1,0,0,1,0.0013119252773225998,Low Risk
0,0,0,10,0,0,0,0,0,0,0,0,70.0,740.0,0,0,1,0,0,0,0,1,0,0.5019744916569259,Medium Risk
0,0,0,36,0,0,0,0,0,0,0,0,19.45,754.5,0,0,0,1,0,1,1,0,0,0.0027147306505880186,Low Risk
0,0,0,54,0,0,0,0,0,0,0,0,69.9,3883.3,0,0,0,0,0,0,0,0,1,0.022114930610990454,Low Risk
0,0,0,23,0,0,0,0,0,0,0,0,59.7,1414.2,0,1,0,0,0,1,0,0,1,0.013586641661161521,Low Risk
0,0,0,41,0,0,0,0,0,0,0,0,78.35,3211.2,0,1,0,0,1,0,1,0,0,0.16718509174787544,Low Risk
1,0,0,5,0,0,0,0,0,0,0,0,71.45,371.6,0,0,1,0,0,0,0,0,1,0.5461879029932396,Medium Risk
0,0,0,27,0,0,0,0,0,0,0,0,45.85,1246.4,1,0,0,0,1,0,1,0,0,0.04073180155611862,Low Risk
0,0,0,1,0,0,0,0,0,0,0,0,95.85,95.85,0,0,1,0,0,0,0,1,0,0.7605561052664771,High Risk
0,0,0,67,0,0,0,0,0,0,0,0,35.7,2545.7,1,0,0,0,0,1,1,0,0,0.003919015491806402,Low Risk
1,0,0,72,0,0,0,0,0,0,0,0,89.55,6448.85,0,1,0,0,0,1,1,0,0,0.0047788008432689474,Low Risk
0,0,0,56,0,0,0,0,0,0,0,0,24.95,1468.9,0,1,0,1,0,1,1,0,0,0.07984876760799084,Low Risk
0,0,0,44,0,0,0,0,0,0,0,0,24.85,1013.6,0,1,0,1,1,0,0,1,0,0.03561667170956412,Low Risk
1,0,0,66,0,0,0,0,0,0,0,0,100.8,6690.75,0,1,1,0,0,0,0,1,0,0.3624495691682715,Medium Risk
0,0,0,34,0,0,0,0,0,0,0,0,64.4,2088.75,0,1,0,0,1,0,0,0,1,0.040063830067063586,Low Risk
0,0,0,69,0,0,0,0,0,0,0,0,105.35,7240.65,0,1,1,0,0,1,0,0,0,0.14060522442752696,Low Risk
0,0,0,1,0,0,0,0,0,0,0,0,102.45,102.45,0,1,1,0,0,0,0,1,0,0.9075665921461916,High Risk
0,0,0,40,0,0,0,0,0,0,0,0,19.65,830.25,0,0,0,1,0,1,1,0,0,0.0030427775208819543,Low Risk
0,0,0,30,0,0,0,0,0,0,0,0,54.45,1588.7,0,1,0,0,0,0,0,0,0,0.061010216096266605,Low Risk
0,0,0,11,0,0,0,0,0,0,0,0,70.5,829.3,0,0,0,0,0,0,0,0,1,0.1334388499668508,Low Risk
0,0,0,15,0,0,0,0,0,0,0,0,20.1,302.45,0,0,0,1,1,0,1,0,0,0.05611815703909001,Low Risk
0,0,0,11,0,0,0,0,0,0,0,0,69.35,712.25,0,0,0,0,0,0,0,1,0,0.22567434130942737,Low Risk
0,0,0,64,0,0,0,0,0,0,0,0,19.8,1336.65,0,0,0,1,1,0,0,0,0,0.0031789717244045702,Low Risk
1,0,0,72,0,0,0,0,0,0,0,0,74.4,5360.75,0,0,0,0,0,1,0,0,0,0.01259030885973702,Low Risk
1,0,0,72,0,0,0,0,0,0,0,0,93.05,6735.05,0,1,1,0,0,1,0,0,0,0.020401985617288943,Low Risk
0,0,0,1,0,0,0,0,0,0,0,0,51.2,51.2,0,0,0,0,0,0,0,0,1,0.5400917370796476,Medium Risk
0,0,0,15,0,0,0,0,0,0,0,0,65.6,1010.0,0,0,0,0,1,0,1,0,0,0.09940764345051278,Low Risk
0,0,0,60,0,0,0,0,0,0,0,0,80.55,4847.05,0,1,0,0,1,0,1,0,0,0.02335070795892465,Low Risk
0,0,0,56,0,0,0,0,0,0,0,0,52.7,3019.7,0,0,0,0,1,0,0,0,1,0.026345096258440854,Low Risk
0,0,0,8,0,0,0,0,0,0,0,0,20.85,161.65,0,0,0,1,0,1,0,0,1,0.006335356632176961,Low Risk
0,0,0,3,0,0,0,0,0,0,0,0,80.1,217.55,0,0,1,0,0,0,1,0,0,0.4865008446714795,Medium Risk
0,0,0,49,0,0,0,0,0,0,0,0,52.15,2583.75,0,1,0,0,0,0,1,0,0,0.16695709616482374,Low Risk
0,0,0,2,0,0,0,0,0,0,0,0,80.2,146.05,0,0,1,0,0,0,0,1,0,0.6494168039098103,High Risk
0,0,0,6,0,0,0,0,0,0,0,0,98.15,567.45,0,0,1,0,0,0,0,0,0,0.8452363822052608,High Risk
0,0,0,70,0,0,0,0,0,0,0,0,114.95,7711.25,0,1,1,0,0,1,0,0,0,0.17893533875307904,Low Risk
0,0,0,12,0,0,0,0,0,0,0,0,112.95,1384.75,0,1,1,0,0,0,0,0,1,0.4667191337141456,Medium Risk
1,0,0,52,0,0,0,0,0,0,0,0,104.45,5481.25,0,0,1,0,1,0,0,0,0,0.14227872841262681,Low Risk
0,0,0,72,0,0,0,0,0,0,0,0,113.65,8124.2,0,1,1,0,0,1,1,0,0,0.007289882738347709,Low Risk
0,0,0,40,0,0,0,0,0,0,0,0,20.6,827.3,0,0,0,1,0,1,0,0,0,0.0013226907618808837,Low Risk
0,0,0,1,0,0,0,0,0,0,0,0,70.9,70.9,0,0,1,0,0,0,0,0,1,0.7259872630751352,High Risk
1,0,0,3,0,0,0,0,0,0,0,0,86.85,220.95,0,0,1,0,0,0,0,1,0,0.720409955518113,High Risk
1,0,0,40,0,0,0,0,0,0,0,0,91.55,3673.6,0,0,1,0,0,0,0,1,0,0.11250497891337612,Low Risk
0,0,0,1,0,0,0,0,0,0,0,0,49.85,49.85,0,0,0,0,0,0,0,1,0,0.4445849209497627,Medium Risk
0,0,0,30,0,0,0,0,0,0,0,0,19.8,576.65,0,0,0,1,1,0,1,0,0,0.007342989550441905,Low Risk
0,0,0,23,0,0,0,0,0,0,0,0,99.85,2331.3,0,0,1,0,0,0,0,1,0,0.7616283851953974,High Risk
0,0,0,1,0,0,0,0,0,0,0,0,74.5,74.5,0,1,1,0,0,0,0,1,0,0.8494268313666449,High Risk
1,0,0,44,0,0,0,0,0,0,0,0,104.15,4495.65,0,1,1,0,0,0,0,1,0,0.5239083691807483,Medium Risk
0,0,0,65,0,0,0,0,0,0,0,0,109.15,6941.2,0,1,1,0,0,0,0,1,0,0.4407044401117418,Medium Risk
1,0,0,7,0,0,0,0,0,0,0,0,48.2,340.35,0,0,0,0,0,0,0,1,0,0.44701365664299475,Medium Risk
1,0,0,72,0,0,0,0,0,0,0,0,25.1,1789.9,0,1,0,1,0,1,1,0,0,0.0011508602912338123,Low Risk
1,0,0,8,0,0,0,0,0,0,0,0,100.15,908.55,0,1,1,0,0,0,1,0,0,0.9614310714245808,High Risk
0,0,0,16,0,0,0,0,0,0,0,0,65.2,1043.35,0,1,0,0,0,0,1,0,0,0.31149023015373,Medium Risk
1,0,0,66,0,0,0,0,0,0,0,0,99.5,6822.15,0,1,1,0,0,0,1,0,0,0.5127255977120851,Medium Risk
0,0,0,1,0,0,0,0,0,0,0,0,71.55,71.55,0,0,1,0,0,0,0,0,1,0.7259872630751352,High Risk
0,0,0,3,0,0,0,0,0,0,0,0,55.9,157.55,0,0,0,0,0,0,0,0,1,0.4366429809171122,Medium Risk
0,0,0,53,0,0,0,0,0,0,0,0,93.9,5029.2,0,1,1,0,0,0,0,1,0,0.5773039711120932,Medium Risk
1,0,0,8,0,0,0,0,0,0,0,0,64.4,581.7,0,0,0,0,0,0,1,0,0,0.09643813756008213,Low Risk
1,0,0,69,0,0,0,0,0,0,0,0,108.4,7318.2,0,1,1,0,0,1,0,0,0,0.4415481474759315,Medium Risk
0,0,0,5,0,0,0,0,0,0,0,0,85.3,420.45,0,0,1,0,0,0,0,0,1,0.6327323585715705,High Risk
0,0,0,72,0,0,0,0,0,0,0,0,107.45,7576.7,0,1,1,0,0,1,0,0,1,0.01030138536875822,Low Risk
0,0,0,13,0,0,0,0,0,0,0,0,48.75,633.4,1,0,0,0,0,0,0,0,0,0.24843944449539554,Low Risk
0,0,0,4,0,0,0,0,0,0,0,0,85.65,321.65,0,1,1,0,0,0,0,1,0,0.7653480635760388,High Risk
0,0,0,54,0,0,0,0,0,0,0,0,91.3,4965.0,0,1,0,0,0,1,1,0,0,0.013545946769061751,Low Risk
0,0,0,72,0,0,0,0,0,0,0,0,85.95,6151.9,0,1,0,0,0,1,0,0,0,0.0012051070195183771,Low Risk
0,0,0,12,0,0,0,0,0,0,0,0,106.7,1253.9,0,1,1,0,0,0,0,1,0,0.38199457368161926,Medium Risk
0,0,0,1,0,0,0,0,0,0,0,0,25.15,25.15,1,0,0,0,0,0,0,1,0,0.6676397507956824,High Risk
1,0,0,1,0,0,0,0,0,0,0,0,45.2,45.2,0,0,0,0,0,0,0,1,0,0.789508372100076,High Risk
0,0,0,54,0,0,0,0,0,0,0,0,110.35,5893.15,0,1,1,0,1,0,0,1,0,0.22735099079207943,Low Risk
0,0,0,69,0,0,0,0,0,0,0,0,79.2,5420.65,0,1,1,0,0,1,1,0,0,0.01463231782376377,Low Risk
0,0,0,48,0,0,0,0,0,0,0,0,55.5,2627.35,0,0,0,0,0,1,1,0,0,0.008315912568668484,Low Risk
0,0,0,48,0,0,0,0,0,0,0,0,103.25,5037.55,0,1,1,0,1,0,1,0,0,0.16118131642544956,Low Risk
0,0,0,8,0,0,0,0,0,0,0,0,90.25,743.75,0,1,1,0,0,0,0,1,0,0.8158053677390796,High Risk
0,0,0,71,0,0,0,0,0,0,0,0,91.25,6589.6,0,1,0,0,0,1,0,0,1,0.0088178402970258,Low Risk
0,0,0,2,0,0,0,0,0,0,0,0,47.8,92.45,0,0,0,0,0,0,0,1,0,0.6463258343657857,High Risk
0,0,0,67,0,0,0,0,0,0,0,0,100.9,6733.15,0,0,1,0,1,0,1,0,0,0.13710941378481883,Low Risk
0,0,0,34,0,0,0,0,0,0,0,0,97.7,3410.0,0,1,1,0,0,0,0,0,0,0.4050391869877537,Medium Risk
0,0,0,3,0,0,0,0,0,0,0,0,69.85,199.85,0,0,1,0,0,0,0,1,0,0.5115255723141172,Medium Risk
0,0,0,9,0,0,0,0,0,0,0,0,65.6,593.3,0,0,0,0,1,0,0,0,1,0.11563973548260205,Low Risk
0,0,0,71,0,0,0,0,0,0,0,0,104.65,7288.4,0,0,1,0,1,0,0,0,0,0.04728998158334425,Low Risk
0,0,0,57,0,0,0,0,0,0,0,0,90.45,5229.8,0,1,1,0,0,1,1,0,0,0.01189367694931312,Low Risk
0,0,0,72,0,0,0,0,0,0,0,0,63.7,4464.8,1,0,0,0,0,1,0,0,0,0.0030978967544762156,Low Risk
1,0,0,48,0,0,0,0,0,0,0,0,104.5,5068.05,0,0,1,0,0,0,0,1,0,0.14921593452203188,Low Risk
0,0,0,18,0,0,0,0,0,0,0,0,20.1,401.85,0,0,0,1,1,0,0,0,1,0.02254618617659065,Low Risk
0,0,0,43,0,0,0,0,0,0,0,0,104.3,4451.85,0,1,1,0,1,0,1,0,0,0.27980796948575026,Low Risk
0,0,0,72,0,0,0,0,0,0,0,0,93.25,6688.95,0,1,0,0,0,1,0,0,0,0.002168986008925779,Low Risk
0,0,0,35,0,0,0,0,0,0,0,0,73.45,2661.1,0,1,0,0,1,0,0,0,0,0.0676359393682861,Low Risk
0,0,0,4,0,0,0,0,0,0,0,0,20.7,73.05,0,0,0,1,0,0,0,0,1,0.10950337480133739,Low Risk
0,0,0,49,0,0,0,0,0,0,0,0,25.25,1211.65,0,1,0,1,0,1,0,0,1,0.0024032364749901947,Low Risk
0,0,0,71,0,0,0,0,0,0,0,0,100.5,7030.65,0,1,1,0,0,1,0,0,0,0.022053257288185642,Low Risk
0,0,0,11,0,0,0,0,0,0,0,0,90.6,1020.2,0,0,1,0,0,0,0,1,0,0.45677361877494543,Medium Risk
0,0,0,63,0,0,0,0,0,0,0,0,89.4,5597.65,0,1,0,0,0,1,1,0,0,0.003077500337577096,Low Risk
1,0,0,65,0,0,0,0,0,0,0,0,95.45,6223.3,0,1,1,0,0,0,0,0,0,0.18577523746623612,Low Risk
0,0,0,49,0,0,0,0,0,0,0,0,20.45,1024.65,0,0,0,1,0,1,1,0,0,0.0028489991682048082,Low Risk
0,0,0,29,0,0,0,0,0,0,0,0,98.6,2933.2,0,1,1,0,0,0,1,0,0,0.4703755751204174,Medium Risk
1,0,0,15,0,0,0,0,0,0,0,0,83.05,1258.3,0,1,1,0,0,0,0,1,0,0.650900731899188,High Risk
0,0,0,4,0,0,0,0,0,0,0,0,19.95,82.9,0,0,0,1,0,0,0,1,0,0.11699344750248634,Low Risk
0,0,0,72,0,0,0,0,0,0,0,0,109.15,7789.6,0,1,1,0,1,0,1,0,0,0.03391583045800733,Low Risk
1,0,0,26,0,0,0,0,0,0,0,0,85.7,2067.0,0,0,1,0,0,0,1,0,0,0.14571428802056385,Low Risk
1,0,0,35,0,0,0,0,0,0,0,0,102.05,3452.55,0,1,1,0,0,0,0,0,0,0.40236592228510437,Medium Risk
0,0,0,57,0,0,0,0,0,0,0,0,94.7,5468.95,0,1,1,0,1,0,0,1,0,0.14453138843446237,Low Risk
0,0,0,28,0,0,0,0,0,0,0,0,64.4,1802.15,0,1,0,0,0,0,0,1,0,0.09218421227568704,Low Risk
0,0,0,25,0,0,0,0,0,0,0,0,26.8,733.55,0,1,0,1,1,0,0,0,1,0.03940788230337366,Low Risk
0,0,0,47,0,0,0,0,0,0,0,0,66.05,3021.45,0,0,0,0,1,0,1,0,0,0.06098874224884953,Low Risk
0,0,0,57,0,0,0,0,0,0,0,0,65.2,3687.85,0,1,0,0,0,0,0,0,0,0.025877525273714917,Low Risk
1,0,0,16,0,0,0,0,0,0,0,0,85.05,1391.15,0,1,1,0,0,0,1,0,0,0.34103623640747976,Medium Risk
0,0,0,5,0,0,0,0,0,0,0,0,55.8,274.35,0,0,0,0,0,0,0,0,1,0.19852945405672925,Low Risk
0,0,0,17,0,0,0,0,0,0,0,0,70.4,1214.05,0,0,1,0,0,0,0,0,0,0.280525826334731,Low Risk
1,0,0,56,0,0,0,0,0,0,0,0,104.75,5510.65,0,1,1,0,1,0,0,0,0,0.2549463280604836,Low Risk
0,0,0,72,0,0,0,0,0,0,0,0,19.95,1322.85,0,0,0,1,0,1,0,0,0,0.00031149623069667257,Low Risk
1,0,0,21,0,0,0,0,0,0,0,0,94.25,1973.75,0,1,1,0,0,0,0,1,0,0.7088828327532651,High Risk
0,0,0,48,0,0,0,0,0,0,0,0,45.0,2196.3,1,0,0,0,1,0,1,0,0,0.02272462297537584,Low Risk
0,0,0,68,0,0,0,0,0,0,0,0,114.9,7843.55,0,1,1,0,0,1,0,0,0,0.1922678419604762,Low Risk
0,0,0,30,0,0,0,0,0,0,0,0,106.4,3211.9,0,1,1,0,0,0,0,0,0,0.24650442628082248,Low Risk
0,0,0,3,0,0,0,0,0,0,0,0,46.1,130.15,0,0,0,0,0,0,0,0,1,0.423499628081979,Medium Risk
1,0,0,14,0,0,0,0,0,0,0,0,39.7,692.35,1,0,0,0,0,1,0,0,1,0.023055181850575607,Low Risk
0,0,0,4,0,0,0,0,0,0,0,0,20.05,85.5,0,0,0,1,0,0,0,0,0,0.08930446589045297,Low Risk
0,0,0,71,0,0,0,0,0,0,0,0,95.75,6849.4,0,1,1,0,0,1,1,0,0,0.018979253274897176,Low Risk
0,0,0,8,0,0,0,0,0,0,0,0,24.4,203.95,0,1,0,1,1,0,0,0,1,0.02440190778226907,Low Risk
0,0,0,61,0,0,0,0,0,0,0,0,33.6,2117.2,1,0,0,0,0,0,0,0,0,0.049389448610981,Low Risk
0,0,0,72,0,0,0,0,0,0,0,0,90.45,6565.85,0,1,1,0,0,1,0,0,0,0.007631190345885029,Low Risk
0,0,0,5,0,0,0,0,0,0,0,0,84.0,424.75,0,1,1,0,0,0,0,1,0,0.7468472682998785,High Risk
0,0,0,49,0,0,0,0,0,0,0,0,67.4,3306.85,0,0,0,0,0,1,0,0,0,0.013538547780841157,Low Risk
0,0,0,8,0,0,0,0,0,0,0,0,19.7,168.9,0,0,0,1,0,0,0,0,0,0.11364115843221508,Low Risk
0,0,0,3,0,0,0,0,0,0,0,0,80.35,253.8,0,0,1,0,0,0,0,1,0,0.4680584488878175,Medium Risk
0,0,0,9,0,0,0,0,0,0,0,0,19.6,197.4,0,0,0,1,0,1,0,0,1,0.0034080770725711806,Low Risk
0,0,0,67,0,0,0,0,0,0,0,0,54.2,3838.2,0,0,0,0,0,1,0,0,0,0.015465781683333063,Low Risk
0,0,0,46,0,0,0,0,0,0,0,0,45.2,2065.15,0,0,0,0,0,0,1,0,0,0.05724371929299183,Low Risk
0,0,0,67,0,0,0,0,0,0,0,0,75.1,5064.45,0,1,0,0,1,0,0,0,1,0.06380180376242037,Low Risk
0,0,0,55,0,0,0,0,0,0,0,0,19.7,1140.05,0,0,0,1,1,0,0,1,0,0.06725887081958742,Low Risk
0,0,0,33,0,0,0,0,0,0,0,0,72.75,2447.45,0,1,0,0,0,0,0,0,0,0.07764699230832092,Low Risk
0,0,0,62,0,0,0,0,0,0,0,0,20.05,1263.9,0,0,0,1,0,1,1,0,0,0.0009649250346158917,Low Risk
0,0,0,1,0,0,0,0,0,0,0,0,45.95,45.95,0,0,0,0,0,0,0,0,1,0.5008245826895643,Medium Risk
0,0,0,49,0,0,0,0,0,0,0,0,39.2,1838.15,1,0,0,0,0,0,0,1,0,0.0826069006906988,Low Risk
0,0,0,1,0,0,0,0,0,0,0,0,44.75,44.75,0,0,0,0,0,0,0,1,0,0.5080944829043877,Medium Risk
0,0,0,14,0,0,0,0,0,0,0,0,82.65,1185.0,0,1,1,0,0,0,0,1,0,0.530797611530812,Medium Risk
1,0,0,18,0,0,0,0,0,0,0,0,93.9,1743.9,0,1,1,0,0,0,0,0,0,0.3042534930065966,Medium Risk
1,0,0,1,0,0,0,0,0,0,0,0,70.15,70.15,0,0,1,0,0,0,0,1,0,0.7028379297443665,High Risk
0,0,0,1,0,0,0,0,0,0,0,0,85.55,85.55,0,0,1,0,0,0,1,0,0,0.8238228395311691,High Risk
0,0,0,72,0,0,0,0,0,0,0,0,117.15,8529.5,0,1,1,0,0,1,1,0,0,0.020581285675363707,Low Risk
0,0,0,64,0,0,0,0,0,0,0,0,99.25,6549.45,0,1,1,0,0,1,1,0,0,0.0520221883144055,Low Risk
0,0,0,69,0,0,0,0,0,0,0,0,112.55,7806.5,0,1,1,0,0,1,0,0,0,0.23476970343709477,Low Risk
0,0,0,1,0,0,0,0,0,0,0,0,25.7,25.7,0,1,0,1,0,0,0,1,0,0.11097404174803249,Low Risk
0,0,0,71,0,0,0,0,0,0,0,0,90.3,6287.3,0,1,0,0,0,1,1,0,0,0.007782594601239705,Low Risk
0,0,0,66,0,0,0,0,0,0,0,0,49.4,3251.85,0,0,0,0,1,0,1,0,0,0.05143272809149924,Low Risk
0,0,0,2,0,0,0,0,0,0,0,0,19.4,50.6,0,0,0,1,0,0,0,0,1,0.03309388806807069,Low Risk
